,id,created_at,author_id,text,name,username,location
685,50979365,2022-02-24T09:57:28.000Z,50979365,@VodafoneUK No Trev  this is all rubbish I want to talk to someone,Ian,hugeb0ss,planet earth i think 
686,175852346,2022-02-24T09:50:18.000Z,175852346,"@EE, @VodafoneUK and @ThreeUK are reintroducing EU roaming fees which will increase call charges when you travel abroad. For tips on how to avoid high call charges, read our blog https://t.co/YH5uSiwLDo  #telecoms #mobilephones #businesstravel #commsconnect https://t.co/9CVodey0sv",CommsConnect,Comms_Connect,London and Wigan
687,50979365,2022-02-24T09:47:26.000Z,50979365,@VodafoneUK All this rubbish managers will call you back they never do,Ian,hugeb0ss,planet earth i think 
688,50979365,2022-02-24T09:46:35.000Z,50979365,@VodafoneUK I want to speak to a human am still on the phone now been waiting over a hour first 30 mins I charge a pound a min next 30 mins it is a 1.50 over a hour it is £2 a min so we are now charging Vodafone £130,Ian,hugeb0ss,planet earth i think 
689,250312404,2022-02-24T09:26:17.000Z,250312404,@VodafoneUK hi when are you going to start shipping the Samsung s22 ultra.,Ethan,DEMO__E,in this picture some where. 
690,50979365,2022-02-24T09:24:47.000Z,50979365,@VodafoneUK when is Vodafone going to get rid of that stupid AI Toby call direction system that does not work and also bring back to UK workers that can understand what you call about been on the phone for 45 mins listening to this terrible music you are a disgrace Vodafone,Ian,hugeb0ss,planet earth i think 
691,266833281,2022-02-24T07:47:57.000Z,266833281,@VodafoneUK when you can send a message in the tube tunnel but not above ground in the tram station 😂 go figure.,Kim McLean,Kimmymcwom,
692,477454593,2022-02-24T07:33:12.000Z,477454593,@VodafoneUK Gis a hand when it's time? Just seem to be on hold for ages and then cut off.,Brian Taylor - Elden Ring! ❤️,MrBritorious,"Stockton-on-Tees, England"
693,4289991921,2022-02-24T07:18:06.000Z,4289991921,"@VodafoneUK Thanks, I'll respond tonight when I finish work",Ian Greenfield,igfield73,
694,1891244918,2022-02-24T04:47:03.000Z,1891244918,@VodafoneUK  woke up this morning and something has changed. What has happened to 5G in Glasgow? The coverage checker looks completely different. Looks like you are removing 5G from Glasgow? Why?,John Keith,GoOnIDareYou,"Glasgow, Scotland"
695,469409643,2022-02-24T00:07:44.000Z,469409643,@VodafoneUK Hi. I changed to Vodafone from EE! Got my new phone and sim today. Trying to register myvodafone account but not working. Also 5G isn’t working on my phone either even tho I have it enabled!,Jules,x__Jules__x,Newcastle
696,21577105,2022-02-23T22:07:41.000Z,21577105,Well I'll definitely be cancelling my @VodafoneUK contract as waiting to speak to an online advisor who completely changed the subject and was 0 help transferred me to someone else waited 20 minutes in another queue as '1st in line' didn't even bother telling me it closed.,Beth Louise Squires,Beth251993,Leeds
697,4289991921,2022-02-23T22:06:29.000Z,4289991921,"@VodafoneUK My phone never does this anywhere else, just at home. I have to keep switching off and on my WiFi option to reconnect",Ian Greenfield,igfield73,
698,4289991921,2022-02-23T22:05:08.000Z,4289991921,@VodafoneUK Streaming netflix and Amazon was buffering. That may have just been the speed though,Ian Greenfield,igfield73,
699,4289991921,2022-02-23T21:54:33.000Z,4289991921,@VodafoneUK My phone keeps disconnecting and my speeds dropped to 3.5 mb tonight,Ian Greenfield,igfield73,
700,4289991921,2022-02-23T21:53:49.000Z,4289991921,@VodafoneUK A bit of both,Ian Greenfield,igfield73,
701,19287729,2022-02-23T21:40:47.000Z,19287729,@VodafoneUK when doing transfer of ownership for mobile number does this also transfer my broadband as is under the same account number?,Tyrannosaurus Bex,BexIifIy,Away With the Fairies
702,4289991921,2022-02-23T21:25:22.000Z,4289991921,@VodafoneUK your Internet connection has been horrific recently,Ian Greenfield,igfield73,
703,229876584,2022-02-23T20:07:36.000Z,229876584,@VodafoneUK Thank you.  All sorted.,Debbie cobban,Debspack,Lincolnshire 
704,229876584,2022-02-23T19:51:38.000Z,229876584,@VodafoneUK Evening.  How do I find out if my contract is up?,Debbie cobban,Debspack,Lincolnshire 
705,1.27386E+18,2022-02-23T18:31:25.000Z,1.27386E+18,@n_flooy @VodafoneUK 🤣🤣,D.R.Evans,postiedav7,"Rotherham, England"
706,1340713758,2022-02-23T17:49:15.000Z,1340713758,@VodafoneUK #LOVE Las Vegas @VodafoneUK https://t.co/oOSM4XwNyQ,David Wall,dwall1960,"England, United Kingdom"
707,39109303,2022-02-23T17:35:24.000Z,39109303,"@VodafoneUK That's a coverage checker, not really a service/issue checker??",Stef Walton,Stef_Walton,Kingston Upon Hull
708,296647469,2022-02-23T17:25:30.000Z,296647469,"@SkyHelpTeam fed ups with @VodafoneUK and its time to move after over two decades - trying to get info from them is like blood from a stone
so,please tell me do Sky Mobile sim only contracts include 5G as standard &amp; are there any savings for being a sky tv and broadband customer?",emeles: wheres my Blue Tick?🏴󠁧󠁢󠁷󠁬󠁳󠁿🇬🇧🇪🇺,emelschwartz,"United Kingdom, Europe."
709,39109303,2022-02-23T16:56:10.000Z,39109303,"@VodafoneUK any issues in HU4 area? Trying to make numerous phone calls, I can hear the person but they cannot hear me. Restarted phone, works initially but then goes bad half way through call!",Stef Walton,Stef_Walton,Kingston Upon Hull
710,350830442,2022-02-23T16:37:21.000Z,350830442,"@trawlerandco @VodafoneUK Hi Rich, the best thing to do is call our team directly on 0800 083 6160 to discuss this. Thanks.",CityFibre,CityFibre,"London, UK"
711,3702265753,2022-02-23T16:26:16.000Z,3702265753,@VodafoneUK Hi could I get help with my MCK or unfreeze code for my Samsung S105G??? Please...,Regular_guy,VanHoHenHeim888,United Kingdom
712,121719772,2022-02-23T15:52:00.000Z,121719772,"Congratulation to @lisajwalker Head of Media and Sponsorship @VodafoneUK, winning the Media Leader Award at the @MediatelNews Awards! https://t.co/mCfiKHVsjV",ISBA,ISBAsays,London
713,359498986,2022-02-23T15:37:26.000Z,359498986,"@Hally8110 @O2 I’m on @VodafoneUK mate. Think someone at @o2 is struggling with maths, as the standard price rise is 3.9%, not sure why yours is nearly double that! Make the switch 👌🏻",Ken McGinty,Ken_Bear81,Widnes
714,68732824,2022-02-23T15:11:34.000Z,68732824,2 hours on hold with @VodafoneUK for them to just hang up 😭🥴,Michael Mcaliskey®,MickMacca,Huddersfield ( England )
715,18689388,2022-02-23T15:02:15.000Z,18689388,"@uknip247 @VodafoneUK Hi there, if you wish to log a complaint with us, you can do so here: https://t.co/TEsmP1LxUr. If you're unhappy with your provider, follow these steps: https://t.co/Sqv7vyHaU5",Ofcom,Ofcom,UK
716,33471782,2022-02-23T13:56:29.000Z,33471782,Here's a flippin' delicious freebie for @VodafoneUK customers! Grab your free pancake mix from #VeryMeRewards on the My Vodafone app 🥞😋 https://t.co/KN9sqUcU6f,Affordable Mobiles,AffordableMob,United Kingdom
717,21577105,2022-02-23T13:35:32.000Z,21577105,@VodafoneUK only just received the email for the advantage discount and it expired already 😡 https://t.co/ZnxVYXVP4P,Beth Louise Squires,Beth251993,Leeds
718,2906695311,2022-02-23T13:27:41.000Z,2906695311,@VodafoneUK When we get power failures &amp; your network goes down as well as the internet. How do you expect customers to contact you to advise of problems?,Charlie Goodall,goodall_charlie,
719,268210884,2022-02-23T12:26:40.000Z,268210884,@VodafoneUK #LOVE is all around us on our Wedding Day in St. Lucia https://t.co/C4ZRzkAxjZ,🐼 ☯ 𝖑𝖔𝖚𝖎𝖘𝖊 💛 🐝,ElvinFairy,In a tree
720,2906695311,2022-02-23T12:25:41.000Z,2906695311,@VodafoneUK During 1st storm your network was down for over a week. You were last network to restore service but your website said your service was fine. Other utilities are setting up resilience teams to deal with future events. Are Vodafone part of this?,Charlie Goodall,goodall_charlie,
721,1.31811E+18,2022-02-23T12:01:40.000Z,1.31811E+18,"ICYMI: Read our digital report with Hüseyin Ipiv, Head of Supply Chain Management, Consumer Business Unit, who discusses @VodafoneUK’s supply chain digital transformation over the last two years: https://t.co/1eUj6MJyPm

#SupplyChain #Telecoms https://t.co/5J5YdzfPC4",Mobile_Mag,mobile_mag,🌎🌍🌏
722,863847536,2022-02-23T11:54:44.000Z,863847536,@VodafoneUK is there any offers for Apple Music like free 3 or 6 months,Andrew Corton 🇺🇦🇪🇺,AndyC360_,"Rhodesia, England"
723,7.75337E+17,2022-02-23T11:45:19.000Z,7.75337E+17,"@VodafoneUK #LOVE (well, probably not, but it was a random moment in a pub decorated in designer graffiti!) https://t.co/vFvud635JV",Sean N,beelzebomb1,United Kingdom
724,26474214,2022-02-23T11:04:14.000Z,26474214,"@VodafoneUK I've got a Curve tracker. When I log into the Smart App, the device isn't showing up anymore. The online chat people said they can see my Curve &amp; to log out and back in again. Done this but it has not worked. Can you help?",Steve Taylor,stevetaylor10,Milton Keynes
725,19937627,2022-02-23T10:59:53.000Z,19937627,.@VodafoneUK announces initiative to extend life of mobile phones and encourage reuse and recycling https://t.co/8MKNih4y3T,Mobile News Magazine,MobileNewsMag,London
726,23767944,2022-02-23T10:10:48.000Z,23767944,Hi @VodafoneUK I’ve sent you a Direct message 😀,🌻 𝕁𝕖𝕞𝕞𝕒 🌻,JEMMAMC86,"Plymouth, England"
727,68792783,2022-02-23T10:01:15.000Z,68792783,@VodafoneUK Mobile,ＪＯＲＤＡＮ,Jordanpayne_,Liverpool  Manchester
728,615924211,2022-02-23T09:48:43.000Z,615924211,"@VodafoneUK What option do I select please and how long will the move take?

Thank you. https://t.co/9AYp4N3caD",Mummy To The Max,MummyToTheMax,Southampton
729,615924211,2022-02-23T09:32:23.000Z,615924211,"@VodafoneUK Hi I’m with Voxi - can I still port my no to Vodafone as you are the same company as Voxi?

Being told I can't. Please help!!",Mummy To The Max,MummyToTheMax,Southampton
730,2906695311,2022-02-23T09:31:23.000Z,2906695311,@VodafoneUK what are you doing for resilience planning to ensure your customers are reconnected to their service following storm damage to the network? https://t.co/HUWn06ToUn,Charlie Goodall,goodall_charlie,
731,150823066,2022-02-23T09:29:15.000Z,150823066,"V&amp;M Tawroginski Property Maintenance pvc Winwos,hinges&amp;espq mechanisms! 🛠️👌🏠🚐
 Large and Small Projects! 🚐🛠️ #windsor #propertymaintenance #propertyinvestment ✅ @vodafoneuk ☎️ @renaultuk 🚐 #renaulttrafic @samsunguk 📱 #s21plus https://t.co/IQVJqxBiY7",Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
732,466341559,2022-02-23T09:29:05.000Z,466341559,"@uknip247 Hi there, thanks for getting in touch. Please contact @VodafoneUK and they should be able to assist you.",Vodafone Group,VodafoneGroup,"London, UK"
733,150823066,2022-02-23T09:28:19.000Z,150823066,"V&amp;M Tawroginski Property Maintenance pvc Winwos,hinges&amp;espq mechanisms! 🛠️👌🏠🚐
 Large and Small Projects! 🚐🛠️ #windsor #propertymaintenance #propertyinvestment ✅ @vodafoneuk ☎️ @renaultuk 🚐 #renaulttrafic @samsunguk 📱 #s21plus https://t.co/n8IOzqV1hA",Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
734,150823066,2022-02-23T09:26:06.000Z,150823066,"V&amp;M Tawroginski Property Maintenance Flooring! 🛠️👌🏠🚐
 Large and Small Projects! 🚐🚐🚐🛠️ #datchet #propertymaintenance #propertyinvestment ✅ @vodafoneuk ☎️ @renaultuk 🚐 #renaulttrafic @samsunguk 📱 #s21plus https://t.co/TMKoYcIVbg",Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
735,150823066,2022-02-23T09:25:32.000Z,150823066,"V&amp;M Tawroginski Property Maintenance Flooring! 🛠️👌🏠🚐
 Large and Small Projects! 🚐🚐🚐🛠️ #datchet #propertymaintenance #propertyinvestment ✅ @vodafoneuk ☎️ @renaultuk 🚐 #renaulttrafic @samsunguk 📱 #s21plus https://t.co/C49cCx0Aqq",Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
736,150823066,2022-02-23T09:23:41.000Z,150823066,"V&amp;M Tawroginski Property Maintenance Electric! 🛠️👌🏠🚐
 Large and Small Projects! 🚐🚐🚐🛠️ #datchet #propertymaintenance #propertyinvestment ✅ @vodafoneuk ☎️ @renaultuk 🚐 #renaulttrafic @samsunguk 📱 #s21plus https://t.co/KBhcN2lm8P",Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
737,150823066,2022-02-23T09:20:40.000Z,150823066,"V&amp;M Tawroginski Property Maintenance Decor! 🛠️👌🏠🚐
 Large and Small Projects! 🚐🚐🚐🛠️ #woking #propertymaintenance #propertyinvestment ✅ @vodafoneuk ☎️ @renaultuk 🚐 #renaulttrafic @samsunguk 📱 #s21plus https://t.co/QxkkKItauL",Michael Tawroginski,Tawroginski,United Kingdom 🇬🇧
738,89213262,2022-02-23T09:19:47.000Z,89213262,@jerryda00748060 @VodafoneUK thank you! Have a great day XOXO,Luke Taylor,luketaylor287,London
739,68792783,2022-02-23T08:50:02.000Z,68792783,@VodafoneUK why are you speeds in Manchester this month ridiculous slow,ＪＯＲＤＡＮ,Jordanpayne_,Liverpool  Manchester
740,466341559,2022-02-23T08:31:00.000Z,466341559,"@MikeRaybone Hi Mike, thanks for reaching out. Please contact @VodafoneUK and they will be able to support you with your query.",Vodafone Group,VodafoneGroup,"London, UK"
741,15133627,2022-02-23T07:51:05.000Z,15133627,"@GeneveGor @VodafoneUK @ThreeUK Hi Jennifer! We'd love to have you with us, drop us a DM and we'd be happy to look into some options for you 😊",O2 in the UK,O2,UK
742,15468201,2022-02-22T23:34:04.000Z,15468201,@VodafoneUK seems your uk app and website aren’t working!!! Any idea when they’ll be back up?,Matt Lynch,mjlynch,London
743,499787235,2022-02-22T21:54:21.000Z,499787235,@VodafoneUK Looks like it's to late,Ineche Carsane,Ineshd14,"Southall,London"
744,499787235,2022-02-22T21:46:38.000Z,499787235,@VodafoneUK These lot are terrible glad my contract is ending next month and looking forward to joining @EE,Ineche Carsane,Ineshd14,"Southall,London"
745,102944244,2022-02-22T18:55:35.000Z,102944244,@tescomobile @VodafoneUK 🤔🤔,cidervisor,ryansilverfox,"England, United Kingdom"
746,89213262,2022-02-22T18:53:24.000Z,89213262,"@CostaCoffee @VodafoneUK Hi Natalie, I have just DM’d you now. Look forward to your prompt response. Thanks!",Luke Taylor,luketaylor287,London
747,29960067,2022-02-22T18:45:13.000Z,29960067,"@VodafoneUK How long have you got? 
I already do everything I can not to go into your stores. The one time I am forced too, your staff &amp; their horrible attitude never fails to surprise me.",Manny Montanaro,MannyMontanaro,London 
748,16696296,2022-02-22T18:40:58.000Z,16696296,@luketaylor287 @VodafoneUK So sorry to hear this Luke. Please DM us so that we can follow up with you - Natalie,Costa Coffee,CostaCoffee,"London, UK"
749,466341559,2022-02-22T18:13:44.000Z,466341559,"@ElmerEnicky Hi Elmer, thanks for reaching out. Please contact @VodafoneUK who will be able to assist you with your query.",Vodafone Group,VodafoneGroup,"London, UK"
750,466341559,2022-02-22T18:11:15.000Z,466341559,"@HawkesworthAnne Hi Anne, thanks for reaching out. Please contact @VodafoneUK who will be able to assist you with your query.",Vodafone Group,VodafoneGroup,"London, UK"
751,256920977,2022-02-22T18:09:45.000Z,256920977,"@VodafoneUK tried to top up my Pay as you go phone online, it errored as I checked out. Yet I’ve still been charged and don’t have the credit on my account?! 
I tried using the Bot on the app but got nowhere. Can somebody help please??",Stacey Hawkin,staceylou65,"Wakefield, UK"
752,1.11745E+18,2022-02-22T18:04:31.000Z,1.11745E+18,@VodafoneUK please tell me why I am only getting 3G in my area?,Gary Edward Hughes.,Gazbar1882,"Loftus, England"
753,7.53291E+17,2022-02-22T17:42:26.000Z,7.53291E+17,@VodafoneUK hi I have 2 contracts with you and my bill has randomly gone up on both,N A T A S H A 💕🏳️‍⚧️,r33_tasha,she/her 
754,29960067,2022-02-22T17:39:48.000Z,29960067,"@VodafoneUK #islington without doubt the worst #CustomerService EVER!! Rude, obnoxious &amp; couldn’t care any less if they tried!!",Manny Montanaro,MannyMontanaro,London 
755,1.27386E+18,2022-02-22T17:29:41.000Z,1.27386E+18,"@VodafoneUK Just going to apply for a bank loan to buy one, thanks vodafone",D.R.Evans,postiedav7,"Rotherham, England"
756,20613199,2022-02-22T17:18:03.000Z,20613199,"@VodafoneUK Hi I did this and despite it not working very well, Someone did ask a question which I answered but have heard nothing back - this was 2 hrs ago!",Nick,colemnic,"Claypole, Lincs"
757,178698600,2022-02-22T15:57:27.000Z,178698600,@StuLibertine @VodafoneUK Oh you know lol,Joe,jswmufc,"Sittingbourne, England"
758,466341559,2022-02-22T15:50:44.000Z,466341559,"@ChantayyJayy Hi, thanks for reaching out. Please contact @VodafoneUK who will be able to assist you with your query.",Vodafone Group,VodafoneGroup,"London, UK"
759,178698600,2022-02-22T15:26:15.000Z,178698600,@VodafoneUK your does your 4G actually ever work?,Joe,jswmufc,"Sittingbourne, England"
760,89213262,2022-02-22T15:20:28.000Z,89213262,@VodafoneUK I have followed the link and DM’d you! I know the code is valid…simply @CostaCoffee Archway London staff didn’t know how to process it through the till &amp; wasted my lunch hour!!,Luke Taylor,luketaylor287,London
761,89213262,2022-02-22T15:07:44.000Z,89213262,@VodafoneUK They were participating but the barrister just did not know how to use the voucher &amp; suggested that I paid more when I was entitled to use this voucher &amp; she admitted I was entitled to use it but she didn’t know how to use the till properly. @CostaCoffee wasted my lunch hour‼️,Luke Taylor,luketaylor287,London
